,id,title,name1,latitude,longitude,address,city,state,zip,county,grade_updated,dry_grade,wet_grade,active,annual_summer_dry,annual_year_wet,annual_winter_dry,annual_year,grade_created,alerts
1960,195,Long Beach City Beach- projection of Coronado Ave.,Long Beach,33.759700000000000,-118.154933333000000,,Long Beach,CA,90803,Los Angeles -- Long Beach,2003-09-29,A+,ns,,,,,,,False
1961,195,Long Beach City Beach- projection of Coronado Ave.,Long Beach,33.759700000000000,-118.154933333000000,,Long Beach,CA,90803,Los Angeles -- Long Beach,2003-05-02,A+,ns,,,,,,,False
1962,195,Long Beach City Beach- projection of Coronado Ave.,Long Beach,33.759700000000000,-118.154933333000000,,Long Beach,CA,90803,Los Angeles -- Long Beach,2003-09-16,F,ns,,,,,,,False
1963,195,Long Beach City Beach- projection of Coronado Ave.,Long Beach,33.759700000000000,-118.154933333000000,,Long Beach,CA,90803,Los Angeles -- Long Beach,2004-04-12,A,ns,,,,,,,False
1964,195,Long Beach City Beach- projection of Coronado Ave.,Long Beach,33.759700000000000,-118.154933333000000,,Long Beach,CA,90803,Los Angeles -- Long Beach,2004-05-22,B,ns,,,,,,,False
1965,195,Long Beach City Beach- projection of Coronado Ave.,Long Beach,33.759700000000000,-118.154933333000000,,Long Beach,CA,90803,Los Angeles -- Long Beach,2004-05-15,A,ns,,,,,,,False
1966,195,Long Beach City Beach- projection of Coronado Ave.,Long Beach,33.759700000000000,-118.154933333000000,,Long Beach,CA,90803,Los Angeles -- Long Beach,2004-05-08,A,ns,,,,,,,False
1967,195,Long Beach City Beach- projection of Coronado Ave.,Long Beach,33.759700000000000,-118.154933333000000,,Long Beach,CA,90803,Los Angeles -- Long Beach,2004-07-16,A,ns,,,,,,,False
1968,195,Long Beach City Beach- projection of Coronado Ave.,Long Beach,33.759700000000000,-118.154933333000000,,Long Beach,CA,90803,Los Angeles -- Long Beach,2004-04-24,A,ns,,,,,,,False
1969,195,Long Beach City Beach- projection of Coronado Ave.,Long Beach,33.759700000000000,-118.154933333000000,,Long Beach,CA,90803,Los Angeles -- Long Beach,2004-02-28,D,A+,,,,,,,False
1970,194,Long Beach City Beach- projection of Molino Ave.,Long Beach,33.761390000000000,-118.162270000000000,,Long Beach,CA,90803,Los Angeles -- Long Beach,2005-02-08,F,F,,,,,,,False
1971,194,Long Beach City Beach- projection of Molino Ave.,Long Beach,33.761390000000000,-118.162270000000000,,Long Beach,CA,90803,Los Angeles -- Long Beach,2005-02-22,ns,F,,,,,,,False
1972,194,Long Beach City Beach- projection of Molino Ave.,Long Beach,33.761390000000000,-118.162270000000000,,Long Beach,CA,90803,Los Angeles -- Long Beach,2004-12-13,A+,F,,,,,,,False
1973,194,Long Beach City Beach- projection of Molino Ave.,Long Beach,33.761390000000000,-118.162270000000000,,Long Beach,CA,90803,Los Angeles -- Long Beach,2005-01-26,F,F,,,,,,,False
1974,194,Long Beach City Beach- projection of Molino Ave.,Long Beach,33.761390000000000,-118.162270000000000,,Long Beach,CA,90803,Los Angeles -- Long Beach,2005-04-18,B,C,,,,,,,False
1975,194,Long Beach City Beach- projection of Molino Ave.,Long Beach,33.761390000000000,-118.162270000000000,,Long Beach,CA,90803,Los Angeles -- Long Beach,2005-05-28,A,ns,,,,,,,False
1976,194,Long Beach City Beach- projection of Molino Ave.,Long Beach,33.761390000000000,-118.162270000000000,,Long Beach,CA,90803,Los Angeles -- Long Beach,2006-02-25,A+,F,,,,,,,False
1977,194,Long Beach City Beach- projection of Molino Ave.,Long Beach,33.761390000000000,-118.162270000000000,,Long Beach,CA,90803,Los Angeles -- Long Beach,2006-01-14,F,F,,,,,,,False
1978,194,Long Beach City Beach- projection of Molino Ave.,Long Beach,33.761390000000000,-118.162270000000000,,Long Beach,CA,90803,Los Angeles -- Long Beach,2006-01-28,B,F,,,,,,,False
1979,194,Long Beach City Beach- projection of Molino Ave.,Long Beach,33.761390000000000,-118.162270000000000,,Long Beach,CA,90803,Los Angeles -- Long Beach,2006-02-21,A+,A+,,,,,,,False
1980,194,Long Beach City Beach- projection of Molino Ave.,Long Beach,33.761390000000000,-118.162270000000000,,Long Beach,CA,90803,Los Angeles -- Long Beach,2005-12-21,A,ns,,,,,,,False
1981,194,Long Beach City Beach- projection of Molino Ave.,Long Beach,33.761390000000000,-118.162270000000000,,Long Beach,CA,90803,Los Angeles -- Long Beach,2005-10-13,A+,ns,,,,,,,False
1982,194,Long Beach City Beach- projection of Molino Ave.,Long Beach,33.761390000000000,-118.162270000000000,,Long Beach,CA,90803,Los Angeles -- Long Beach,2005-10-20,A+,ns,,,,,,,False
1983,194,Long Beach City Beach- projection of Molino Ave.,Long Beach,33.761390000000000,-118.162270000000000,,Long Beach,CA,90803,Los Angeles -- Long Beach,2005-11-26,A+,ns,,,,,,,False
1984,194,Long Beach City Beach- projection of Molino Ave.,Long Beach,33.761390000000000,-118.162270000000000,,Long Beach,CA,90803,Los Angeles -- Long Beach,2006-05-25,A+,F,,,,,,,False
1985,173,"Newport Bay, 19th Street Beach",Newport Bay,33.608980000000000,-117.925710000000000,,Newport Beach,CA,92663,Orange,2010-09-20,A+,ns,,,,,,,False
1986,194,Long Beach City Beach- projection of Molino Ave.,Long Beach,33.761390000000000,-118.162270000000000,,Long Beach,CA,90803,Los Angeles -- Long Beach,2006-10-16,A+,ns,,,,,,,False
1987,194,Long Beach City Beach- projection of Molino Ave.,Long Beach,33.761390000000000,-118.162270000000000,,Long Beach,CA,90803,Los Angeles -- Long Beach,2006-08-12,A,ns,,,,,,,False
1988,194,Long Beach City Beach- projection of Molino Ave.,Long Beach,33.761390000000000,-118.162270000000000,,Long Beach,CA,90803,Los Angeles -- Long Beach,2006-09-05,A+,ns,,,,,,,False
1989,194,Long Beach City Beach- projection of Molino Ave.,Long Beach,33.761390000000000,-118.162270000000000,,Long Beach,CA,90803,Los Angeles -- Long Beach,2006-08-07,C,ns,,,,,,,False
1990,194,Long Beach City Beach- projection of Molino Ave.,Long Beach,33.761390000000000,-118.162270000000000,,Long Beach,CA,90803,Los Angeles -- Long Beach,2007-01-27,A,ns,,,,,,,False
1991,194,Long Beach City Beach- projection of Molino Ave.,Long Beach,33.761390000000000,-118.162270000000000,,Long Beach,CA,90803,Los Angeles -- Long Beach,2007-06-19,A,ns,,,,,,,False
1992,194,Long Beach City Beach- projection of Molino Ave.,Long Beach,33.761390000000000,-118.162270000000000,,Long Beach,CA,90803,Los Angeles -- Long Beach,2007-03-27,F,ns,,,,,,,False
1993,194,Long Beach City Beach- projection of Molino Ave.,Long Beach,33.761390000000000,-118.162270000000000,,Long Beach,CA,90803,Los Angeles -- Long Beach,2007-03-03,B,ns,,,,,,,False
1994,194,Long Beach City Beach- projection of Molino Ave.,Long Beach,33.761390000000000,-118.162270000000000,,Long Beach,CA,90803,Los Angeles -- Long Beach,2007-05-08,A+,ns,,,,,,,False
1995,194,Long Beach City Beach- projection of Molino Ave.,Long Beach,33.761390000000000,-118.162270000000000,,Long Beach,CA,90803,Los Angeles -- Long Beach,2007-03-13,D,ns,,,,,,,False
1996,194,Long Beach City Beach- projection of Molino Ave.,Long Beach,33.761390000000000,-118.162270000000000,,Long Beach,CA,90803,Los Angeles -- Long Beach,2007-04-16,D,ns,,,,,,,False
1997,194,Long Beach City Beach- projection of Molino Ave.,Long Beach,33.761390000000000,-118.162270000000000,,Long Beach,CA,90803,Los Angeles -- Long Beach,2007-10-20,D,F,,,,,,,False
1998,195,Long Beach City Beach- projection of Coronado Ave.,Long Beach,33.759700000000000,-118.154933333000000,,Long Beach,CA,90803,Los Angeles -- Long Beach,1999-07-15,F,ns,,,,,,,False
1999,195,Long Beach City Beach- projection of Coronado Ave.,Long Beach,33.759700000000000,-118.154933333000000,,Long Beach,CA,90803,Los Angeles -- Long Beach,1999-06-24,A+,ns,,,,,,,False
2000,194,Long Beach City Beach- projection of Molino Ave.,Long Beach,33.761390000000000,-118.162270000000000,,Long Beach,CA,90803,Los Angeles -- Long Beach,2007-12-27,A,A+,,,,,,,False
2001,194,Long Beach City Beach- projection of Molino Ave.,Long Beach,33.761390000000000,-118.162270000000000,,Long Beach,CA,90803,Los Angeles -- Long Beach,2008-01-24,F,F,,,,,,,False
2002,195,Long Beach City Beach- projection of Coronado Ave.,Long Beach,33.759700000000000,-118.154933333000000,,Long Beach,CA,90803,Los Angeles -- Long Beach,1999-09-09,A+,ns,,,,,,,False
2003,195,Long Beach City Beach- projection of Coronado Ave.,Long Beach,33.759700000000000,-118.154933333000000,,Long Beach,CA,90803,Los Angeles -- Long Beach,1999-07-21,F,ns,,,,,,,False
2004,195,Long Beach City Beach- projection of Coronado Ave.,Long Beach,33.759700000000000,-118.154933333000000,,Long Beach,CA,90803,Los Angeles -- Long Beach,1999-08-04,A+,ns,,,,,,,False
2005,195,Long Beach City Beach- projection of Coronado Ave.,Long Beach,33.759700000000000,-118.154933333000000,,Long Beach,CA,90803,Los Angeles -- Long Beach,1999-09-16,A+,ns,,,,,,,False
2006,196,Long Beach City Beach- projection of 36th Place,Long Beach,33.758683333000000,-118.151283333000000,,Long Beach,CA,90803,Los Angeles -- Long Beach,2000-07-27,B,ns,,,,,,,False
2007,196,Long Beach City Beach- projection of 36th Place,Long Beach,33.758683333000000,-118.151283333000000,,Long Beach,CA,90803,Los Angeles -- Long Beach,2000-08-24,F,ns,,,,,,,False
2008,196,Long Beach City Beach- projection of 36th Place,Long Beach,33.758683333000000,-118.151283333000000,,Long Beach,CA,90803,Los Angeles -- Long Beach,2000-09-06,B,ns,,,,,,,False
2009,196,Long Beach City Beach- projection of 36th Place,Long Beach,33.758683333000000,-118.151283333000000,,Long Beach,CA,90803,Los Angeles -- Long Beach,2000-10-26,A+,ns,,,,,,,False
2010,196,Long Beach City Beach- projection of 36th Place,Long Beach,33.758683333000000,-118.151283333000000,,Long Beach,CA,90803,Los Angeles -- Long Beach,2001-01-18,A+,ns,,,,,,,False
2011,196,Long Beach City Beach- projection of 36th Place,Long Beach,33.758683333000000,-118.151283333000000,,Long Beach,CA,90803,Los Angeles -- Long Beach,2001-01-23,A+,ns,,,,,,,False
2012,196,Long Beach City Beach- projection of 36th Place,Long Beach,33.758683333000000,-118.151283333000000,,Long Beach,CA,90803,Los Angeles -- Long Beach,2001-02-08,C,ns,,,,,,,False
2013,196,Long Beach City Beach- projection of 36th Place,Long Beach,33.758683333000000,-118.151283333000000,,Long Beach,CA,90803,Los Angeles -- Long Beach,2001-07-28,A,ns,,,,,,,False
2014,196,Long Beach City Beach- projection of 36th Place,Long Beach,33.758683333000000,-118.151283333000000,,Long Beach,CA,90803,Los Angeles -- Long Beach,2001-08-22,A+,ns,,,,,,,False
2015,196,Long Beach City Beach- projection of 36th Place,Long Beach,33.758683333000000,-118.151283333000000,,Long Beach,CA,90803,Los Angeles -- Long Beach,2001-08-18,A+,ns,,,,,,,False
2016,196,Long Beach City Beach- projection of 36th Place,Long Beach,33.758683333000000,-118.151283333000000,,Long Beach,CA,90803,Los Angeles -- Long Beach,2001-09-15,A+,ns,,,,,,,False
2017,196,Long Beach City Beach- projection of 36th Place,Long Beach,33.758683333000000,-118.151283333000000,,Long Beach,CA,90803,Los Angeles -- Long Beach,2001-09-20,A+,ns,,,,,,,False
2018,196,Long Beach City Beach- projection of 36th Place,Long Beach,33.758683333000000,-118.151283333000000,,Long Beach,CA,90803,Los Angeles -- Long Beach,2001-10-04,A+,ns,,,,,,,False
2019,196,Long Beach City Beach- projection of 36th Place,Long Beach,33.758683333000000,-118.151283333000000,,Long Beach,CA,90803,Los Angeles -- Long Beach,2001-11-08,D,A+,,,,,,,False
2020,196,Long Beach City Beach- projection of 36th Place,Long Beach,33.758683333000000,-118.151283333000000,,Long Beach,CA,90803,Los Angeles -- Long Beach,2001-11-29,F,A+,,,,,,,False
2021,196,Long Beach City Beach- projection of 36th Place,Long Beach,33.758683333000000,-118.151283333000000,,Long Beach,CA,90803,Los Angeles -- Long Beach,2002-01-16,C,ns,,,,,,,False
2022,196,Long Beach City Beach- projection of 36th Place,Long Beach,33.758683333000000,-118.151283333000000,,Long Beach,CA,90803,Los Angeles -- Long Beach,2002-02-21,F,A+,,,,,,,False
2023,196,Long Beach City Beach- projection of 36th Place,Long Beach,33.758683333000000,-118.151283333000000,,Long Beach,CA,90803,Los Angeles -- Long Beach,2002-03-07,A,A+,,,,,,,False
2024,196,Long Beach City Beach- projection of 36th Place,Long Beach,33.758683333000000,-118.151283333000000,,Long Beach,CA,90803,Los Angeles -- Long Beach,2002-07-11,A+,ns,,,,,,,False
2025,196,Long Beach City Beach- projection of 36th Place,Long Beach,33.758683333000000,-118.151283333000000,,Long Beach,CA,90803,Los Angeles -- Long Beach,2002-08-22,A+,ns,,,,,,,False
2026,196,Long Beach City Beach- projection of 36th Place,Long Beach,33.758683333000000,-118.151283333000000,,Long Beach,CA,90803,Los Angeles -- Long Beach,2002-09-05,A+,ns,,,,,,,False
2027,196,Long Beach City Beach- projection of 36th Place,Long Beach,33.758683333000000,-118.151283333000000,,Long Beach,CA,90803,Los Angeles -- Long Beach,2002-12-07,A+,ns,,,,,,,False
2028,196,Long Beach City Beach- projection of 36th Place,Long Beach,33.758683333000000,-118.151283333000000,,Long Beach,CA,90803,Los Angeles -- Long Beach,2003-01-06,A,ns,,,,,,,False
2029,196,Long Beach City Beach- projection of 36th Place,Long Beach,33.758683333000000,-118.151283333000000,,Long Beach,CA,90803,Los Angeles -- Long Beach,2003-02-01,A+,ns,,,,,,,False
2030,196,Long Beach City Beach- projection of 36th Place,Long Beach,33.758683333000000,-118.151283333000000,,Long Beach,CA,90803,Los Angeles -- Long Beach,2003-03-01,A+,ns,,,,,,,False
2031,196,Long Beach City Beach- projection of 36th Place,Long Beach,33.758683333000000,-118.151283333000000,,Long Beach,CA,90803,Los Angeles -- Long Beach,2003-03-24,A+,A+,,,,,,,False
2032,196,Long Beach City Beach- projection of 36th Place,Long Beach,33.758683333000000,-118.151283333000000,,Long Beach,CA,90803,Los Angeles -- Long Beach,2003-06-07,A,ns,,,,,,,False
2033,196,Long Beach City Beach- projection of 36th Place,Long Beach,33.758683333000000,-118.151283333000000,,Long Beach,CA,90803,Los Angeles -- Long Beach,2003-07-07,A+,ns,,,,,,,False
2034,196,Long Beach City Beach- projection of 36th Place,Long Beach,33.758683333000000,-118.151283333000000,,Long Beach,CA,90803,Los Angeles -- Long Beach,2003-08-30,F,ns,,,,,,,False
2035,196,Long Beach City Beach- projection of 36th Place,Long Beach,33.758683333000000,-118.151283333000000,,Long Beach,CA,90803,Los Angeles -- Long Beach,2003-08-18,A+,ns,,,,,,,False
2036,196,Long Beach City Beach- projection of 36th Place,Long Beach,33.758683333000000,-118.151283333000000,,Long Beach,CA,90803,Los Angeles -- Long Beach,2003-12-11,A+,A+,,,,,,,False
2037,196,Long Beach City Beach- projection of 36th Place,Long Beach,33.758683333000000,-118.151283333000000,,Long Beach,CA,90803,Los Angeles -- Long Beach,2004-03-08,F,A+,,,,,,,False
2038,196,Long Beach City Beach- projection of 36th Place,Long Beach,33.758683333000000,-118.151283333000000,,Long Beach,CA,90803,Los Angeles -- Long Beach,2004-04-17,C,ns,,,,,,,False
2039,196,Long Beach City Beach- projection of 36th Place,Long Beach,33.758683333000000,-118.151283333000000,,Long Beach,CA,90803,Los Angeles -- Long Beach,2004-09-01,A+,ns,,,,,,,False
2040,196,Long Beach City Beach- projection of 36th Place,Long Beach,33.758683333000000,-118.151283333000000,,Long Beach,CA,90803,Los Angeles -- Long Beach,2004-09-07,A+,ns,,,,,,,False
2041,196,Long Beach City Beach- projection of 36th Place,Long Beach,33.758683333000000,-118.151283333000000,,Long Beach,CA,90803,Los Angeles -- Long Beach,2004-10-04,A+,ns,,,,,,,False
2042,196,Long Beach City Beach- projection of 36th Place,Long Beach,33.758683333000000,-118.151283333000000,,Long Beach,CA,90803,Los Angeles -- Long Beach,2004-11-09,F,F,,,,,,,False
2043,196,Long Beach City Beach- projection of 36th Place,Long Beach,33.758683333000000,-118.151283333000000,,Long Beach,CA,90803,Los Angeles -- Long Beach,2004-11-27,A+,ns,,,,,,,False
2044,196,Long Beach City Beach- projection of 36th Place,Long Beach,33.758683333000000,-118.151283333000000,,Long Beach,CA,90803,Los Angeles -- Long Beach,2004-12-20,A+,A+,,,,,,,False
2045,199,Belmont Pier - eastside,Belmont Pier,33.757633333000000,-118.147483333000000,,Long Beach,CA,90814,Los Angeles -- Long Beach,2001-08-18,A+,ns,,,,,,,False
2046,199,Belmont Pier - eastside,Belmont Pier,33.757633333000000,-118.147483333000000,,Long Beach,CA,90814,Los Angeles -- Long Beach,2001-11-29,A,A+,,,,,,,False
2047,199,Belmont Pier - eastside,Belmont Pier,33.757633333000000,-118.147483333000000,,Long Beach,CA,90814,Los Angeles -- Long Beach,2001-12-06,A,A+,,,,,,,False
2048,199,Belmont Pier - eastside,Belmont Pier,33.757633333000000,-118.147483333000000,,Long Beach,CA,90814,Los Angeles -- Long Beach,2002-06-20,A+,ns,,,,,,,False
2049,199,Belmont Pier - eastside,Belmont Pier,33.757633333000000,-118.147483333000000,,Long Beach,CA,90814,Los Angeles -- Long Beach,2002-07-11,A+,ns,,,,,,,False
2050,199,Belmont Pier - eastside,Belmont Pier,33.757633333000000,-118.147483333000000,,Long Beach,CA,90814,Los Angeles -- Long Beach,2002-07-25,A+,ns,,,,,,,False
2051,199,Belmont Pier - eastside,Belmont Pier,33.757633333000000,-118.147483333000000,,Long Beach,CA,90814,Los Angeles -- Long Beach,2002-07-18,A+,ns,,,,,,,False
2052,199,Belmont Pier - eastside,Belmont Pier,33.757633333000000,-118.147483333000000,,Long Beach,CA,90814,Los Angeles -- Long Beach,2002-09-26,A+,ns,,,,,,,False
2053,199,Belmont Pier - eastside,Belmont Pier,33.757633333000000,-118.147483333000000,,Long Beach,CA,90814,Los Angeles -- Long Beach,2002-09-12,A+,ns,,,,,,,False
2054,199,Belmont Pier - eastside,Belmont Pier,33.757633333000000,-118.147483333000000,,Long Beach,CA,90814,Los Angeles -- Long Beach,2002-10-03,D,ns,,,,,,,False
2055,199,Belmont Pier - eastside,Belmont Pier,33.757633333000000,-118.147483333000000,,Long Beach,CA,90814,Los Angeles -- Long Beach,2002-10-17,D,ns,,,,,,,False
2056,199,Belmont Pier - eastside,Belmont Pier,33.757633333000000,-118.147483333000000,,Long Beach,CA,90814,Los Angeles -- Long Beach,2002-12-07,F,ns,,,,,,,False
2057,199,Belmont Pier - eastside,Belmont Pier,33.757633333000000,-118.147483333000000,,Long Beach,CA,90814,Los Angeles -- Long Beach,2003-02-24,A+,ns,,,,,,,False
2058,199,Belmont Pier - eastside,Belmont Pier,33.757633333000000,-118.147483333000000,,Long Beach,CA,90814,Los Angeles -- Long Beach,2003-03-24,A+,A+,,,,,,,False
2059,199,Belmont Pier - eastside,Belmont Pier,33.757633333000000,-118.147483333000000,,Long Beach,CA,90814,Los Angeles -- Long Beach,2003-07-28,D,ns,,,,,,,False
2060,199,Belmont Pier - eastside,Belmont Pier,33.757633333000000,-118.147483333000000,,Long Beach,CA,90814,Los Angeles -- Long Beach,2003-08-18,A,ns,,,,,,,False
2061,199,Belmont Pier - eastside,Belmont Pier,33.757633333000000,-118.147483333000000,,Long Beach,CA,90814,Los Angeles -- Long Beach,2003-09-06,F,ns,,,,,,,False
2062,199,Belmont Pier - eastside,Belmont Pier,33.757633333000000,-118.147483333000000,,Long Beach,CA,90814,Los Angeles -- Long Beach,2003-08-30,F,ns,,,,,,,False
2063,199,Belmont Pier - eastside,Belmont Pier,33.757633333000000,-118.147483333000000,,Long Beach,CA,90814,Los Angeles -- Long Beach,2003-10-18,A+,ns,,,,,,,False
2064,199,Belmont Pier - eastside,Belmont Pier,33.757633333000000,-118.147483333000000,,Long Beach,CA,90814,Los Angeles -- Long Beach,2003-11-15,F,ns,,,,,,,False
2065,199,Belmont Pier - eastside,Belmont Pier,33.757633333000000,-118.147483333000000,,Long Beach,CA,90814,Los Angeles -- Long Beach,2003-12-01,F,ns,,,,,,,False
2066,199,Belmont Pier - eastside,Belmont Pier,33.757633333000000,-118.147483333000000,,Long Beach,CA,90814,Los Angeles -- Long Beach,2004-01-05,A+,D,,,,,,,False
2067,199,Belmont Pier - eastside,Belmont Pier,33.757633333000000,-118.147483333000000,,Long Beach,CA,90814,Los Angeles -- Long Beach,2004-02-07,A+,A+,,,,,,,False
2068,199,Belmont Pier - eastside,Belmont Pier,33.757633333000000,-118.147483333000000,,Long Beach,CA,90814,Los Angeles -- Long Beach,2004-02-21,B,A+,,,,,,,False
2069,199,Belmont Pier - eastside,Belmont Pier,33.757633333000000,-118.147483333000000,,Long Beach,CA,90814,Los Angeles -- Long Beach,2004-03-13,C,A+,,,,,,,False
2070,199,Belmont Pier - eastside,Belmont Pier,33.757633333000000,-118.147483333000000,,Long Beach,CA,90814,Los Angeles -- Long Beach,2004-05-01,A+,ns,,,,,,,False
2071,199,Belmont Pier - eastside,Belmont Pier,33.757633333000000,-118.147483333000000,,Long Beach,CA,90814,Los Angeles -- Long Beach,2004-06-05,A+,ns,,,,,,,False
2072,199,Belmont Pier - eastside,Belmont Pier,33.757633333000000,-118.147483333000000,,Long Beach,CA,90814,Los Angeles -- Long Beach,2004-07-14,A+,ns,,,,,,,False
2073,199,Belmont Pier - eastside,Belmont Pier,33.757633333000000,-118.147483333000000,,Long Beach,CA,90814,Los Angeles -- Long Beach,2004-08-20,A+,ns,,,,,,,False
2074,199,Belmont Pier - eastside,Belmont Pier,33.757633333000000,-118.147483333000000,,Long Beach,CA,90814,Los Angeles -- Long Beach,2004-09-29,A+,ns,,,,,,,False
2075,199,Belmont Pier - eastside,Belmont Pier,33.757633333000000,-118.147483333000000,,Long Beach,CA,90814,Los Angeles -- Long Beach,2004-11-09,F,F,,,,,,,False
2076,199,Belmont Pier - eastside,Belmont Pier,33.757633333000000,-118.147483333000000,,Long Beach,CA,90814,Los Angeles -- Long Beach,2004-12-13,A+,F,,,,,,,False
2077,199,Belmont Pier - eastside,Belmont Pier,33.757633333000000,-118.147483333000000,,Long Beach,CA,90814,Los Angeles -- Long Beach,2004-12-20,A+,A+,,,,,,,False
2078,199,Belmont Pier - eastside,Belmont Pier,33.757633333000000,-118.147483333000000,,Long Beach,CA,90814,Los Angeles -- Long Beach,2005-01-18,A+,F,,,,,,,False
2079,196,Long Beach City Beach- projection of 36th Place,Long Beach,33.758683333000000,-118.151283333000000,,Long Beach,CA,90803,Los Angeles -- Long Beach,2005-05-14,C,A+,,,,,,,False
2080,196,Long Beach City Beach- projection of 36th Place,Long Beach,33.758683333000000,-118.151283333000000,,Long Beach,CA,90803,Los Angeles -- Long Beach,2005-06-20,A+,ns,,,,,,,False
2081,196,Long Beach City Beach- projection of 36th Place,Long Beach,33.758683333000000,-118.151283333000000,,Long Beach,CA,90803,Los Angeles -- Long Beach,2005-08-25,A+,ns,,,,,,,False
2082,196,Long Beach City Beach- projection of 36th Place,Long Beach,33.758683333000000,-118.151283333000000,,Long Beach,CA,90803,Los Angeles -- Long Beach,2005-09-10,A,ns,,,,,,,False
2083,196,Long Beach City Beach- projection of 36th Place,Long Beach,33.758683333000000,-118.151283333000000,,Long Beach,CA,90803,Los Angeles -- Long Beach,2005-10-10,A+,ns,,,,,,,False
2084,196,Long Beach City Beach- projection of 36th Place,Long Beach,33.758683333000000,-118.151283333000000,,Long Beach,CA,90803,Los Angeles -- Long Beach,2005-09-24,A+,ns,,,,,,,False
2085,196,Long Beach City Beach- projection of 36th Place,Long Beach,33.758683333000000,-118.151283333000000,,Long Beach,CA,90803,Los Angeles -- Long Beach,2005-11-01,A+,ns,,,,,,,False
2086,196,Long Beach City Beach- projection of 36th Place,Long Beach,33.758683333000000,-118.151283333000000,,Long Beach,CA,90803,Los Angeles -- Long Beach,2005-12-08,A+,ns,,,,,,,False
2087,196,Long Beach City Beach- projection of 36th Place,Long Beach,33.758683333000000,-118.151283333000000,,Long Beach,CA,90803,Los Angeles -- Long Beach,2005-11-26,A+,ns,,,,,,,False
2088,196,Long Beach City Beach- projection of 36th Place,Long Beach,33.758683333000000,-118.151283333000000,,Long Beach,CA,90803,Los Angeles -- Long Beach,2006-04-22,B,A+,,,,,,,False
2089,196,Long Beach City Beach- projection of 36th Place,Long Beach,33.758683333000000,-118.151283333000000,,Long Beach,CA,90803,Los Angeles -- Long Beach,2006-05-15,A+,A+,,,,,,,False
2090,196,Long Beach City Beach- projection of 36th Place,Long Beach,33.758683333000000,-118.151283333000000,,Long Beach,CA,90803,Los Angeles -- Long Beach,2006-05-22,A+,A+,,,,,,,False
2091,196,Long Beach City Beach- projection of 36th Place,Long Beach,33.758683333000000,-118.151283333000000,,Long Beach,CA,90803,Los Angeles -- Long Beach,2006-09-05,A,ns,,,,,,,False
2092,196,Long Beach City Beach- projection of 36th Place,Long Beach,33.758683333000000,-118.151283333000000,,Long Beach,CA,90803,Los Angeles -- Long Beach,2006-09-29,A,ns,,,,,,,False
2093,196,Long Beach City Beach- projection of 36th Place,Long Beach,33.758683333000000,-118.151283333000000,,Long Beach,CA,90803,Los Angeles -- Long Beach,2006-10-02,A+,ns,,,,,,,False
2094,196,Long Beach City Beach- projection of 36th Place,Long Beach,33.758683333000000,-118.151283333000000,,Long Beach,CA,90803,Los Angeles -- Long Beach,2006-10-28,A+,ns,,,,,,,False
2095,196,Long Beach City Beach- projection of 36th Place,Long Beach,33.758683333000000,-118.151283333000000,,Long Beach,CA,90803,Los Angeles -- Long Beach,2006-11-14,A,ns,,,,,,,False
2096,196,Long Beach City Beach- projection of 36th Place,Long Beach,33.758683333000000,-118.151283333000000,,Long Beach,CA,90803,Los Angeles -- Long Beach,2006-11-28,A,F,,,,,,,False
2097,196,Long Beach City Beach- projection of 36th Place,Long Beach,33.758683333000000,-118.151283333000000,,Long Beach,CA,90803,Los Angeles -- Long Beach,2006-12-18,A,F,,,,,,,False
2098,196,Long Beach City Beach- projection of 36th Place,Long Beach,33.758683333000000,-118.151283333000000,,Long Beach,CA,90803,Los Angeles -- Long Beach,2007-01-27,A+,ns,,,,,,,False
2099,195,Long Beach City Beach- projection of Coronado Ave.,Long Beach,33.759700000000000,-118.154933333000000,,Long Beach,CA,90803,Los Angeles -- Long Beach,2000-03-16,A+,ns,,,,,,,False
2100,195,Long Beach City Beach- projection of Coronado Ave.,Long Beach,33.759700000000000,-118.154933333000000,,Long Beach,CA,90803,Los Angeles -- Long Beach,1999-10-21,A+,ns,,,,,,,False
2101,195,Long Beach City Beach- projection of Coronado Ave.,Long Beach,33.759700000000000,-118.154933333000000,,Long Beach,CA,90803,Los Angeles -- Long Beach,1999-12-09,A+,ns,,,,,,,False
2102,195,Long Beach City Beach- projection of Coronado Ave.,Long Beach,33.759700000000000,-118.154933333000000,,Long Beach,CA,90803,Los Angeles -- Long Beach,2000-02-10,A+,ns,,,,,,,False
2103,195,Long Beach City Beach- projection of Coronado Ave.,Long Beach,33.759700000000000,-118.154933333000000,,Long Beach,CA,90803,Los Angeles -- Long Beach,2000-01-05,A,F,,,,,,,False
2104,195,Long Beach City Beach- projection of Coronado Ave.,Long Beach,33.759700000000000,-118.154933333000000,,Long Beach,CA,90803,Los Angeles -- Long Beach,2000-01-12,A+,ns,,,,,,,False
2105,199,Belmont Pier - eastside,Belmont Pier,33.757633333000000,-118.147483333000000,,Long Beach,CA,90814,Los Angeles -- Long Beach,2005-02-22,ns,F,,,,,,,False
2106,199,Belmont Pier - eastside,Belmont Pier,33.757633333000000,-118.147483333000000,,Long Beach,CA,90814,Los Angeles -- Long Beach,2005-04-25,A+,A+,,,,,,,False
2107,199,Belmont Pier - eastside,Belmont Pier,33.757633333000000,-118.147483333000000,,Long Beach,CA,90814,Los Angeles -- Long Beach,2005-05-28,A+,ns,,,,,,,False
